,x,y
0,-11.049253397841753,62.01699757795863
1,13.633227734223954,51.79030902611432
2,0.41532869830329083,10.133676205611437
3,7.25630202605964,43.47184751713934
4,10.22107432420187,47.56870341261762
5,18.22037983712936,53.63225577954338
6,1.5269870826005771,18.66684740108097
7,23.587746207334035,59.6134816603773
8,16.197223144726863,83.90197905653874
9,23.53471341908049,52.35261639083389
10,10.77409884677435,73.58332361780651
11,9.447929892816934,58.66393827058684
12,19.724378239101895,57.00059080821202
13,-13.490088731003503,70.83108434677636
14,14.905506208897236,58.4058008634176
15,0.8333426352710995,2.488307810964492
16,-9.383309118341263,57.17853068574932
17,-0.13169027578452622,0.26989722297792174
18,-5.794151830887532,39.741771589425454
19,23.013707655856127,66.59078171124015
20,2.780963686259552,34.166070740656394
21,2.385339994907915,16.581902548034503
22,16.357471211008484,68.32040511027266
23,5.385450673469431,53.34570406280468
24,-12.847717501724134,45.34857178438633
25,7.751855094404546,71.01999367370628
26,4.437941192757512,44.92840482144338
27,-4.168184179662922,51.6468207758335
28,-14.905582389551473,55.11208037318716
29,-2.486679003391946,34.06215560221826
30,-6.6360549595796705,44.55593525111778
31,7.12720316686314,59.46730991313596
32,12.316564689272871,71.72780414083206
33,-14.343839678686429,68.64682528321524
34,-22.48503077813815,51.977618010574034
35,-6.794616720793538,51.62220485453604
36,13.3676572004326,81.25786359713521
37,-4.357605753310135,37.50428098911697
38,-10.07667842148058,48.701905421794116
39,-1.2943756126547483,19.234071694248843
40,6.176958240040666,37.07906569628234
41,8.54239082731635,62.44159774339831
42,4.351088361316943,40.54398521743183
43,-13.833319605136536,54.08980543664336
44,2.501278375051853,31.894343858875217
45,9.025705459057786,68.3525178991929
46,-22.521688686796285,58.26709405784799
47,10.241956047360608,63.27708455620052
48,0.9738399463793929,0.3542045280044128
49,-0.020307207138473563,20.67551946797325
50,-7.684124923972753,69.99572061934373
51,2.6208425631892536,19.730155071119725
52,4.2770636907719854,46.84142551344526
53,16.973301764063123,51.80549862677887
54,3.5970696717562527,38.18654888261386
55,3.5746737291198,31.901775212917475
56,-1.326719215694954,-0.594032803420296
57,-13.331080700004165,63.83543174765276
58,-6.946414125988919,74.24216977389784
59,6.582362279405598,44.66195224919928
60,-11.850622393177836,63.63347837471191
61,-15.226091860340487,74.06869330733147
62,-12.92065071660383,62.275899873148276
63,-7.347583835445466,52.5431145880205
64,-7.118595334171375,56.305493003185944
65,-1.9284707600388462,9.17005489442555
66,-9.010183550476533,41.5457607209148
67,20.310895617622037,72.25173141045468
68,0.8610501982868646,16.252893706177822
69,-0.749139514288867,8.334659916828212
70,-12.048687037946884,56.726803814099746
71,-5.18704323770491,64.86719161166113
72,10.381109681843828,71.3608441241263
73,-17.412766300093306,57.916585470600815
74,-10.414454740238511,73.04175344334945
75,-7.685684860004281,42.75124151224749
76,-3.8389546601541484,34.3422223313202
77,-11.327439262312776,67.26117670173787
78,-9.851188090259262,54.28365039684969
79,9.943994826569662,74.4670937122645
80,-26.98706578880529,30.917443684310136
81,-18.657204793555838,58.93782776347482
82,6.158155008860103,61.61602182106592
83,-8.389502354737058,54.86189773540669
84,-8.987482905363006,56.98861092305947
85,-8.173817827171234,48.81318579794349
86,13.68450173668913,53.886564464271224
87,-3.459606082381379,56.79770018737867
88,-3.940746577377159,42.54533055826664
89,-11.0545897060024,74.60261060018445
90,-11.28524471866667,59.151708559710215
91,19.600291667858386,60.64202020635923
92,-4.5674620954180805,40.745275823434135
93,1.3861606965511961,8.143512800819984
94,-18.63337791600293,54.51413083371191
95,-0.18995928787214775,-31.13361041613333
96,-3.3474008600521703,41.967554878462785
97,18.307900820046438,71.61565029638757
98,-6.689368142315003,48.122812134281574
99,6.361250543998534,37.37412309374572
